index,Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles,Year,Month,Day,Location,Region,Is_northeast,Is_midwest,Is_territory,Is_south,Is_west,EV_Density,Days_Since_First_Record,Quarter,County_EV_Mean,State_EV_Mean,Vehicle_Size_Bin,EV_Percent_Bin,BEV_in_West,Winter_EV,EV_Growth_Rate,Market_Growth_Rate,EV_Z_Score,BEV_Percentage,PHEV_Percentage,EV_to_NonEV_Ratio,Dominant_EV_Type,West_BEV
4454,2019-07-31,Nassau,NY,Passenger,4,0,4,42,46,8.695652173913043,2019,7,31,"Nassau, NY",Northeast,1,0,0,0,0,0.08695652173913043,911,3,7.384275784997647,6.750273862944342,Tiny,Very High,,0,0.33333333333333326,0.0,0.4005122485736066,8.7,0.0,0.09523809523809523,BEV,0
4455,2021-12-31,Fresno,CA,Passenger,1,0,1,182,183,0.5464480874316939,2021,12,31,"Fresno, CA",West,0,0,0,0,1,0.00546448087431694,1795,4,0.5800340994248828,2.3763470968966462,Small,Low,1,1,0.0,-0.07106598984771573,-0.3715005415848774,0.55,0.0,0.005494505494505495,BEV,1
4456,2024-02-29,Suffolk,MA,Passenger,3,1,4,30,34,11.76470588235294,2024,2,29,"Suffolk, MA",Northeast,1,0,0,0,0,0.11764705882352941,2585,1,3.9466274717222944,7.985613582835361,Tiny,Very High,,4,1.0,-0.2093023255813954,0.6912582762168977,8.82,2.94,0.13333333333333333,BEV,0
4457,2024-08-31,Collin,TX,Passenger,3,0,3,39,42,7.142857142857143,2024,8,31,"Collin, TX",South,0,0,0,1,0,0.07142857142857142,2769,3,3.67001315147906,4.399044782974192,Tiny,Very High,,0,0.0,-0.6888888888888889,0.25340860363503676,7.14,0.0,0.07692307692307693,BEV,0
4458,2019-09-30,Washoe,NV,Passenger,2,0,2,117,119,1.680672268907563,2019,9,30,"Washoe, NV",West,0,0,0,0,1,0.01680672268907563,972,3,2.799448220735839,2.9512552393848557,Small,Medium,2,0,0.0,0.9193548387096775,-0.2640501003253446,1.68,0.0,0.017094017094017096,BEV,1
4459,2022-11-30,Charleston,SC,Passenger,1,2,3,66,69,4.3478260869565215,2022,11,30,"Charleston, SC",South,0,0,0,1,0,0.043478260869565216,2129,4,2.999104152313958,3.044068324394799,Tiny,High,,0,0.5,-0.26595744680851063,-0.01137795725438921,1.45,2.9,0.045454545454545456,PHEV,0
4460,2022-03-31,Prince George's,MD,Passenger,2,1,3,153,156,1.9230769230769231,2022,3,31,"Prince George's, MD",South,0,0,0,1,0,0.019230769230769232,1885,1,1.9297330744986572,2.4788927006453108,Small,Medium,,0,2.0,-0.17894736842105263,-0.24108595665846377,1.28,0.64,0.0196078431372549,BEV,0
4461,2023-12-31,Liberty,GA,Passenger,0,1,1,99,100,1.0,2023,12,31,"Liberty, GA",South,0,0,0,1,0,0.01,2525,4,1.0452977409809945,8.22502738744759,Tiny,Low,,1,0.0,0.04166666666666674,-0.328533415741946,0.0,1.0,0.010101010101010102,PHEV,0
4462,2017-11-30,Montgomery,TX,Passenger,1,0,1,65,66,1.5151515151515151,2017,11,30,"Montgomery, TX",South,0,0,0,1,0,0.015151515151515152,303,4,3.3845748428094966,4.399044782974192,Tiny,Medium,,0,0.0,1.8695652173913042,-0.2797306671120229,1.52,0.0,0.015384615384615385,BEV,0
4463,2017-04-30,Columbia,WA,Passenger,0,1,1,2359,2360,0.0423728813559322,2017,4,30,"Columbia, WA",West,0,0,0,0,1,0.000423728813559322,89,2,0.8666578399650917,0.49610926478863887,Medium,Low,0,0,-0.8571428571428572,-0.03476482617586907,-0.4192539788730444,0.0,0.04,0.000423908435777872,PHEV,0
4464,2023-11-30,Bexar,TX,Passenger,2,4,6,398,404,1.4851485148514851,2023,11,30,"Bexar, TX",South,0,0,0,1,0,0.01485148514851485,2494,4,1.0305804253456845,4.399044782974192,Small,Medium,,0,0.0,-0.2587155963302752,-0.2825729937649013,0.5,0.99,0.01507537688442211,PHEV,0
4465,2022-09-30,Hamilton,OH,Passenger,1,0,1,40,41,2.4390243902439024,2022,9,30,"Hamilton, OH",Midwest,0,1,0,0,0,0.024390243902439025,2068,3,5.404810568560579,10.156803262744363,Tiny,High,,0,-0.5,0.32258064516129026,-0.19220780371546053,2.44,0.0,0.025,BEV,0
4466,2018-11-30,Hamilton,IN,Passenger,1,0,1,47,48,2.083333333333333,2018,11,30,"Hamilton, IN",Midwest,0,1,0,0,0,0.020833333333333332,668,4,5.404810568560579,12.310058629381292,Tiny,High,,0,0.0,0.02127659574468077,-0.22590410612313705,2.08,0.0,0.02127659574468085,BEV,0
4467,2024-01-31,Sussex,NJ,Passenger,1,0,1,2,3,33.33333333333333,2024,1,31,"Sussex, NJ",Northeast,1,0,0,0,0,0.3333333333333333,2556,1,36.979166666666664,12.225600138692577,Tiny,Very High,,1,0.0,0.0,2.734556748265583,33.33,0.0,0.5,BEV,0
4468,2023-01-31,Spokane,WA,Passenger,1987,943,2930,323309,326239,0.8981145724453544,2023,1,31,"Spokane, WA",West,0,0,0,0,1,0.008981145724453545,2191,1,0.48974346174677763,0.49610926478863887,Large,Low,1987,2930,-0.15828784831944842,0.003176448159013079,-0.338185505979008,0.61,0.29,0.009062537696135894,BEV,1
4469,2018-11-30,Grant,WA,Passenger,32,50,82,64021,64103,0.1279191301499149,2018,11,30,"Grant, WA",West,0,0,0,0,1,0.0012791913014991497,668,4,0.1511207019144853,0.49610926478863887,Large,Low,32,0,-0.541899441340782,-0.03702980411008294,-0.4111497766076241,0.05,0.08,0.0012808297277455835,PHEV,0
4470,2024-05-31,Travis,TX,Passenger,1,1,2,75,77,2.5974025974025974,2024,5,31,"Travis, TX",South,0,0,0,1,0,0.025974025974025976,2677,2,2.5301800533574124,4.399044782974192,Tiny,High,,0,-0.5,-0.6111111111111112,-0.17720388427604986,1.3,1.3,0.02666666666666667,Equal,0
4471,2017-08-31,San Mateo,CA,Passenger,0,1,1,152,153,0.65359477124183,2017,8,31,"San Mateo, CA",West,0,0,0,0,1,0.006535947712418301,212,3,2.3794542285345877,2.3763470968966462,Small,Low,0,0,-0.5,0.22399999999999998,-0.36135002756575824,0.0,0.65,0.006578947368421052,PHEV,0
4472,2024-08-31,Otero,NM,Passenger,0,1,1,19,20,5.0,2024,8,31,"Otero, NM",West,0,0,0,0,1,0.05,2769,3,4.651771336553946,6.460216050435913,Tiny,High,0,0,0.0,-0.13043478260869568,0.05040557361981019,0.0,5.0,0.05263157894736842,PHEV,0
4473,2023-12-31,Douglas,WA,Passenger,247,81,328,28810,29138,1.1256778090466057,2023,12,31,"Douglas, WA",West,0,0,0,0,1,0.011256778090466059,2525,4,1.716483134986878,0.49610926478863887,Large,Medium,247,328,inf,1.490214511580207,-0.3166273602556159,0.85,0.28,0.011384935786185352,BEV,1
4474,2023-08-31,Sarasota,FL,Passenger,1,0,1,32,33,3.0303030303030303,2023,8,31,"Sarasota, FL",South,0,0,0,1,0,0.030303030303030304,2403,3,4.6912109653082,3.039365731673768,Tiny,High,,0,-0.5,-0.25,-0.13619317114166066,3.03,0.0,0.03125,BEV,0
4475,2017-11-30,Tarrant,TX,Passenger,1,0,1,234,235,0.425531914893617,2017,11,30,"Tarrant, TX",South,0,0,0,1,0,0.00425531914893617,303,4,1.4386643034159217,4.399044782974192,Small,Low,,0,-0.5,2.5606060606060606,-0.382955504639645,0.43,0.0,0.004273504273504274,BEV,0
4476,2024-05-31,Hartford,CT,Passenger,1,0,1,20,21,4.761904761904762,2024,5,31,"Hartford, CT",Northeast,1,0,0,0,0,0.047619047619047616,2677,2,5.631419234360411,5.193312938314269,Tiny,High,,0,0.0,0.23529411764705888,0.02784968139589613,4.76,0.0,0.05,BEV,0
4477,2017-03-31,Mercer,NJ,Passenger,0,1,1,19,20,5.0,2017,3,31,"Mercer, NJ",Northeast,1,0,0,0,0,0.05,59,1,9.486080266155454,12.225600138692577,Tiny,High,,0,0.0,0.25,0.05040557361981019,0.0,5.0,0.05263157894736842,PHEV,0
4478,2019-01-31,Ramsey,MN,Passenger,1,0,1,44,45,2.2222222222222223,2019,1,31,"Ramsey, MN",Midwest,0,1,0,0,0,0.022222222222222223,730,1,2.212166065044769,5.326059113447683,Tiny,High,,1,0.0,0.0,-0.21274650232585382,2.22,0.0,0.022727272727272728,BEV,0
4479,2018-07-31,Caddo,LA,Passenger,0,1,1,24,25,4.0,2018,7,31,"Caddo, LA",South,0,0,0,1,0,0.04,546,3,6.4945054945054945,6.628517658433736,Tiny,High,,0,0.0,-0.038461538461538436,-0.044329173720628855,0.0,4.0,0.041666666666666664,PHEV,0
4480,2022-08-31,Kootenai,ID,Truck,1,0,1,37,38,2.631578947368421,2022,8,31,"Kootenai, ID",West,0,0,0,0,1,0.02631578947368421,2038,3,2.108859164640231,6.448154746062718,Tiny,High,1,0,-0.6666666666666667,-0.6666666666666667,-0.17396619639701916,2.63,0.0,0.02702702702702703,BEV,1
4481,2017-10-31,Snohomish,WA,Passenger,1945,991,2936,515095,518031,0.5667614486391741,2017,10,31,"Snohomish, WA",West,0,0,0,0,1,0.005667614486391741,273,4,0.6083095886555112,0.49610926478863887,Large,Low,1945,0,12.592592592592593,3.287697197437468,-0.36957616044325164,0.38,0.19,0.005699919432337724,BEV,1
4482,2020-04-30,Riverside,CA,Passenger,5,1,6,666,672,0.8928571428571428,2020,4,30,"Riverside, CA",West,0,0,0,0,1,0.008928571428571428,1185,2,1.2845825902554182,2.3763470968966462,Small,Low,5,0,-0.4,0.635036496350365,-0.3386835672427073,0.74,0.15,0.009009009009009009,BEV,1
4483,2024-06-30,Saratoga,NY,Passenger,1,1,2,34,36,5.555555555555556,2024,6,30,"Saratoga, NY",Northeast,1,0,0,0,0,0.05555555555555555,2707,2,3.352842006095283,6.750273862944342,Tiny,Very High,,0,0.0,-0.4461538461538461,0.10303598880894306,2.78,2.78,0.058823529411764705,Equal,0
4484,2019-05-31,Spartanburg,SC,Passenger,0,1,1,40,41,2.4390243902439024,2019,5,31,"Spartanburg, SC",South,0,0,0,1,0,0.024390243902439025,850,2,2.1912141137665064,3.044068324394799,Tiny,High,,0,0.0,-0.2264150943396226,-0.19220780371546053,0.0,2.44,0.025,PHEV,0
4485,2023-04-30,Atlantic,NJ,Passenger,1,0,1,10,11,9.090909090909092,2023,4,30,"Atlantic, NJ",Northeast,1,0,0,0,0,0.09090909090909091,2280,2,10.484389348025713,12.225600138692577,Tiny,Very High,,0,0.0,0.22222222222222232,0.4379568127397882,9.09,0.0,0.1,BEV,0
4486,2021-09-30,Randolph,NC,Passenger,1,0,1,5,6,16.666666666666664,2021,9,30,"Randolph, NC",South,0,0,0,1,0,0.16666666666666666,1703,3,19.532967032967033,5.916470008427661,Tiny,Very High,,0,0.0,0.0,1.1556442925915988,16.67,0.0,0.2,BEV,0
4487,2023-03-31,Spokane,WA,Truck,29,0,29,101612,101641,0.0285317932723999,2023,3,31,"Spokane, WA",West,0,0,0,0,1,0.00028531793272399916,2250,1,0.48974346174677763,0.49610926478863887,Large,Low,29,0,-0.9901023890784983,-0.6884462004849206,-0.4205652108555546,0.03,0.0,0.0002853993622800457,BEV,1
4488,2018-09-30,San Juan,WA,Truck,0,0,0,5759,5759,0.0,2018,9,30,"San Juan, WA",West,0,0,0,0,1,0.0,607,3,2.331409400143752,0.49610926478863887,Medium,,0,0,-1.0,-0.609108803366592,-0.4232681630823851,0.0,0.0,0.0,Equal,0
4489,2022-12-31,Honolulu,HI,Passenger,5,3,8,396,404,1.98019801980198,2022,12,31,"Honolulu, HI",West,0,0,0,0,1,0.019801980198019802,2160,4,1.7189838519492608,2.9401021116927435,Small,Medium,5,8,0.1428571428571428,0.12849162011173187,-0.23567460399240672,1.24,0.74,0.020202020202020204,BEV,1
4490,2019-08-31,Richland,SC,Passenger,0,1,1,154,155,0.6451612903225806,2019,8,31,"Richland, SC",South,0,0,0,1,0,0.0064516129032258064,942,3,0.6408254274719533,3.044068324394799,Small,Low,,0,0.0,0.07638888888888884,-0.36214897124984374,0.0,0.65,0.006493506493506494,PHEV,0
4491,2018-08-31,Jefferson,CO,Passenger,0,1,1,63,64,1.5625,2018,8,31,"Jefferson, CO",West,0,0,0,0,1,0.015625,577,3,3.8775385909493782,3.937185577855679,Tiny,Medium,0,0,0.0,0.049180327868852514,-0.275245120362949,0.0,1.56,0.015873015873015872,PHEV,0
4492,2017-03-31,Maui,HI,Passenger,1,0,1,70,71,1.408450704225352,2017,3,31,"Maui, HI",West,0,0,0,0,1,0.014084507042253521,59,1,4.2556588228120695,2.9401021116927435,Tiny,Medium,1,0,-0.5,0.5777777777777777,-0.28983894147613287,1.41,0.0,0.014285714285714285,BEV,1
4493,2023-12-31,Chatham,NC,Passenger,1,0,1,4,5,20.0,2023,12,31,"Chatham, NC",South,0,0,0,1,0,0.2,2525,4,17.910052910052908,5.916470008427661,Tiny,Very High,,1,0.0,-0.16666666666666663,1.471426783726396,20.0,0.0,0.25,BEV,0
4494,2025-01-31,Henrico,VA,Passenger,0,1,1,11,12,8.333333333333332,2025,1,31,"Henrico, VA",South,0,0,0,1,0,0.08333333333333333,2922,1,6.183781327523034,9.696117221277873,Tiny,Very High,,1,-0.5,-0.2941176470588235,0.3661880647546069,0.0,8.33,0.09090909090909091,PHEV,0
4495,2023-07-31,Washington,WI,Passenger,1,0,1,1,2,50.0,2023,7,31,"Washington, WI",Midwest,0,1,0,0,0,0.5,2372,3,20.973468523440637,34.882936507936506,Tiny,Very High,,0,0.0,-0.33333333333333337,4.313469203939567,50.0,0.0,1.0,BEV,0
4496,2024-08-31,Chelan,WA,Truck,64,0,64,22910,22974,0.2785757813180116,2024,8,31,"Chelan, WA",West,0,0,0,0,1,0.002785757813180117,2769,3,0.5448939941607858,0.49610926478863887,Large,Low,64,0,-0.3786407766990292,-0.560188375832759,-0.39687735682405784,0.28,0.0,0.002793539938891314,BEV,1
4497,2017-02-28,Snohomish,WA,Truck,1,0,1,122490,122491,0.0008163865100293,2017,2,28,"Snohomish, WA",West,0,0,0,0,1,8.163865100293083e-06,28,1,0.6083095886555112,0.49610926478863887,Large,Low,1,1,-0.9996594005449592,-0.7635450388104187,-0.4231908229126252,0.0,0.0,8.163931749530574e-06,BEV,1
4498,2021-09-30,Benton,WA,Truck,0,0,0,43651,43651,0.0,2021,9,30,"Benton, WA",West,0,0,0,0,1,0.0,1703,3,0.4998395910713274,0.49610926478863887,Large,,0,0,-1.0,-0.6634126782175546,-0.4232681630823851,0.0,0.0,0.0,Equal,0
4499,2020-08-31,Whitman,WA,Truck,0,0,0,8478,8478,0.0,2020,8,31,"Whitman, WA",West,0,0,0,0,1,0.0,1308,3,0.3348648360325567,0.49610926478863887,Medium,,0,0,,-0.0059795990151249034,-0.4232681630823851,0.0,0.0,0.0,Equal,0
4500,2020-02-29,Newport,RI,Passenger,0,1,1,83,84,1.1904761904761905,2020,2,29,"Newport, RI",Northeast,1,0,0,0,0,0.011904761904761904,1124,1,5.746805394487572,6.945189639062103,Tiny,Medium,,1,-0.5,0.06329113924050622,-0.31048870196281475,0.0,1.19,0.012048192771084338,PHEV,0
4501,2021-06-30,Rogers,OK,Passenger,1,0,1,8,9,11.111111111111112,2021,6,30,"Rogers, OK",South,0,0,0,1,0,0.1111111111111111,1611,2,11.032106782106784,11.903036980096413,Tiny,Very High,,0,0.0,-0.09999999999999998,0.6293401407002712,11.11,0.0,0.125,BEV,0
4502,2018-11-30,Kittitas,WA,Truck,0,0,0,14164,14164,0.0,2018,11,30,"Kittitas, WA",West,0,0,0,0,1,0.0,668,4,0.5641342677644992,0.49610926478863887,Large,,0,0,-1.0,-0.5282440714095391,-0.4232681630823851,0.0,0.0,0.0,Equal,0
4503,2022-04-30,Harnett,NC,Passenger,3,0,3,173,176,1.7045454545454544,2022,4,30,"Harnett, NC",South,0,0,0,1,0,0.017045454545454544,1915,2,1.378566318179262,5.916470008427661,Small,Medium,,0,2.0,-0.15384615384615385,-0.26178848011572764,1.7,0.0,0.017341040462427744,BEV,0
4504,2017-01-31,Douglas,WA,Passenger,29,19,48,26573,26621,0.180308778783667,2017,1,31,"Douglas, WA",West,0,0,0,0,1,0.0018030877878366703,0,1,1.716483134986878,0.49610926478863887,Large,Low,29,48,-0.8536585365853658,-0.0863820440661679,-0.40618665648105123,0.11,0.07,0.0018063447860610395,BEV,1
4505,2020-01-31,Fulton,GA,Passenger,1,3,4,107,111,3.603603603603604,2020,1,31,"Fulton, GA",South,0,0,0,1,0,0.036036036036036036,1095,1,2.118105074056212,8.22502738744759,Small,High,,4,1.0,0.26136363636363646,-0.08188168617990195,0.9,2.7,0.037383177570093455,PHEV,0
4506,2023-11-30,Jefferson,WA,Truck,14,0,14,9263,9277,0.1509108548021989,2023,11,30,"Jefferson, WA",West,0,0,0,0,1,0.0015091085480219899,2494,4,3.8775385909493782,0.49610926478863887,Medium,Low,14,0,inf,-0.041533216241347204,-0.4089716613817691,0.15,0.0,0.001511389398682932,BEV,1
4507,2024-02-29,Palm Beach,FL,Passenger,1,0,1,43,44,2.272727272727273,2024,2,29,"Palm Beach, FL",South,0,0,0,1,0,0.022727272727272728,2585,1,2.9954042059069255,3.039365731673768,Tiny,High,,1,-0.5,-0.5111111111111111,-0.20796191912684173,2.27,0.0,0.023255813953488372,BEV,0
4508,2024-03-31,Escambia,FL,Passenger,0,1,1,124,125,0.8,2024,3,31,"Escambia, FL",South,0,0,0,1,0,0.008,2616,1,1.4176620929952952,3.039365731673768,Small,Low,,0,0.0,-0.19354838709677424,-0.34748036521003384,0.0,0.8,0.008064516129032258,PHEV,0
4509,2024-11-30,Charlottesville,VA,Passenger,0,1,1,5,6,16.666666666666664,2024,11,30,"Charlottesville, VA",South,0,0,0,1,0,0.16666666666666666,2860,4,20.634920634920633,9.696117221277873,Tiny,Very High,,0,0.0,0.0,1.1556442925915988,0.0,16.67,0.2,PHEV,0
4510,2020-09-30,Penobscot,ME,Passenger,0,2,2,13,15,13.333333333333332,2020,9,30,"Penobscot, ME",Northeast,1,0,0,0,0,0.13333333333333333,1338,3,14.008935251195313,14.008935251195313,Tiny,Very High,,0,0.0,0.5,0.8398618014568021,0.0,13.33,0.15384615384615385,PHEV,0
4511,2024-03-31,Virginia Beach,VA,Truck,1,0,1,108,109,0.9174311926605504,2024,3,31,"Virginia Beach, VA",South,0,0,0,1,0,0.009174311926605505,2616,1,0.7850274962036005,9.696117221277873,Small,Low,,0,-0.5,-0.8320493066255779,-0.33635555084345015,0.92,0.0,0.009259259259259259,BEV,0
4512,2023-05-31,Clark,NV,Passenger,11,4,15,547,562,2.6690391459074734,2023,5,31,"Clark, NV",West,0,0,0,0,1,0.026690391459074734,2311,2,1.1197993183969857,2.9512552393848557,Small,High,11,0,0.25,0.12175648702594821,-0.17041741395309934,1.96,0.71,0.027422303473491772,BEV,1
4513,2022-05-31,Spokane,WA,Truck,1,0,1,102047,102048,0.0009799310128566,2022,5,31,"Spokane, WA",West,0,0,0,0,1,9.799310128566949e-06,1946,2,0.48974346174677763,0.49610926478863887,Large,Low,1,0,-0.9655172413793104,0.00400428960754029,-0.42317532956547105,0.0,0.0,9.799406155986948e-06,BEV,1
4514,2022-03-31,Hillsborough,FL,Passenger,0,1,1,148,149,0.6711409395973154,2022,3,31,"Hillsborough, FL",South,0,0,0,1,0,0.006711409395973154,1885,1,1.782606416718469,3.039365731673768,Small,Low,,0,-0.6666666666666667,0.18253968253968256,-0.3596877957398085,0.0,0.67,0.006756756756756757,PHEV,0
4515,2022-09-30,Broward,FL,Passenger,1,0,1,82,83,1.2048192771084336,2022,9,30,"Broward, FL",South,0,0,0,1,0,0.012048192771084338,2068,3,1.8131984742098493,3.039365731673768,Tiny,Medium,,0,-0.6666666666666667,-0.3851851851851852,-0.3091299132746272,1.2,0.0,0.012195121951219513,BEV,0
4516,2024-02-29,Kings,CA,Passenger,5,1,6,259,265,2.2641509433962264,2024,2,29,"Kings, CA",West,0,0,0,0,1,0.022641509433962263,2585,1,2.233152907936545,2.3763470968966462,Small,High,5,6,0.0,0.03112840466926059,-0.20877439551912683,1.89,0.38,0.023166023166023165,BEV,1
4517,2024-04-30,King,WA,Truck,1261,2,1263,171164,172427,0.732483891733893,2024,4,30,"King, WA",West,0,0,0,0,1,0.0073248389173389316,2646,2,1.6152032027595458,0.49610926478863887,Large,Low,1261,0,-0.9858268246700781,-0.8771349273364045,-0.3538764866680332,0.73,0.0,0.007378888083942885,BEV,1
4518,2023-09-30,Yakima,WA,Passenger,576,275,851,166082,166933,0.509785362989942,2023,9,30,"Yakima, WA",West,0,0,0,0,1,0.005097853629899421,2433,3,0.1577805286491515,0.49610926478863887,Large,Low,576,0,0.7261663286004056,-0.006428074018081986,-0.3749737755216789,0.35,0.16,0.005123974903963102,BEV,1
4519,2020-11-30,Lewis,WA,Passenger,117,119,236,58606,58842,0.4010740627442982,2020,11,30,"Lewis, WA",West,0,0,0,0,1,0.004010740627442983,1399,4,1.0942069427617291,0.49610926478863887,Large,Low,117,0,inf,1.3231079000355326,-0.3852725130835006,0.2,0.2,0.00402689144456199,PHEV,0
4520,2022-08-31,Asotin,WA,Passenger,24,18,42,12553,12595,0.333465660976578,2022,8,31,"Asotin, WA",West,0,0,0,0,1,0.00333465660976578,2038,3,0.14128323043148727,0.49610926478863887,Large,Low,24,0,2.5,0.0061511423550086874,-0.39167737794305646,0.19,0.14,0.0033458137497012668,BEV,1
4521,2021-04-30,Cumberland,NC,Passenger,1,2,3,450,453,0.662251655629139,2021,4,30,"Cumberland, NC",South,0,0,0,1,0,0.006622516556291391,1550,2,1.3054095890299777,5.916470008427661,Small,Low,,0,-0.4,0.5950704225352113,-0.36052991981057114,0.22,0.44,0.006666666666666667,PHEV,0
4522,2020-06-30,Moore,NC,Passenger,0,2,2,171,173,1.1560693641618496,2020,6,30,"Moore, NC",South,0,0,0,1,0,0.011560693641618497,1246,2,0.7599383657554526,5.916470008427661,Small,Medium,,0,1.0,0.4065040650406504,-0.3137482239604902,0.0,1.16,0.011695906432748537,PHEV,0
4523,2023-10-31,Contra Costa,CA,Passenger,3,0,3,168,171,1.7543859649122808,2023,10,31,"Contra Costa, CA",West,0,0,0,0,1,0.017543859649122806,2464,4,1.6332292142872267,2.3763470968966462,Small,Medium,3,0,-0.5,-0.3870967741935484,-0.25706685195880774,1.75,0.0,0.017857142857142856,BEV,1
4524,2020-09-30,Juneau,AK,Passenger,0,1,1,33,34,2.941176470588235,2020,9,30,"Juneau, AK",West,0,0,0,0,1,0.029411764705882353,1338,3,2.810864981177271,1.718784728330176,Tiny,High,0,0,0.0,-0.02857142857142858,-0.14463655325756433,0.0,2.94,0.030303030303030304,PHEV,0
4525,2019-11-30,Mercer,NJ,Passenger,0,1,1,17,18,5.555555555555556,2019,11,30,"Mercer, NJ",Northeast,1,0,0,0,0,0.05555555555555555,1033,4,9.486080266155454,12.225600138692577,Tiny,Very High,,0,0.0,-0.09999999999999998,0.10303598880894306,0.0,5.56,0.058823529411764705,PHEV,0
4526,2022-02-28,Lewis,WA,Passenger,219,168,387,59363,59750,0.6476987447698744,2022,2,28,"Lewis, WA",West,0,0,0,0,1,0.006476987447698744,1854,1,1.0942069427617291,0.49610926478863887,Large,Low,219,387,0.6398305084745763,0.015431154617450149,-0.3619085861438915,0.37,0.28,0.006519212303960379,BEV,1
4527,2019-09-30,Middlesex,MA,Passenger,1,0,1,111,112,0.8928571428571428,2019,9,30,"Middlesex, MA",Northeast,1,0,0,0,0,0.008928571428571428,972,3,2.8846927204929735,7.985613582835361,Small,Low,,0,0.0,0.018181818181818077,-0.3386835672427073,0.89,0.0,0.009009009009009009,BEV,0
4528,2018-07-31,St. Clair,IL,Passenger,0,1,1,159,160,0.625,2018,7,31,"St. Clair, IL",Midwest,0,1,0,0,0,0.00625,546,3,0.6288117808767245,8.92518638077433,Small,Low,,0,0.0,-0.053254437869822535,-0.36405894599461064,0.0,0.62,0.006289308176100629,PHEV,0
4529,2019-08-31,Pend Oreille,WA,Truck,0,0,0,5719,5719,0.0,2019,8,31,"Pend Oreille, WA",West,0,0,0,0,1,0.0,942,3,0.2008955411393849,0.49610926478863887,Medium,,0,0,,0.017977928088287687,-0.4232681630823851,0.0,0.0,0.0,Equal,0
4530,2022-09-30,Currituck,NC,Passenger,1,0,1,20,21,4.761904761904762,2022,9,30,"Currituck, NC",South,0,0,0,1,0,0.047619047619047616,2068,3,4.627842745489804,5.916470008427661,Tiny,High,,0,0.0,-0.045454545454545414,0.02784968139589613,4.76,0.0,0.05,BEV,0
4531,2023-12-31,Adams,CO,Passenger,1,0,1,27,28,3.5714285714285716,2023,12,31,"Adams, CO",West,0,0,0,0,1,0.03571428571428571,2525,4,0.6807518019079405,3.937185577855679,Tiny,High,1,1,0.0,-0.37777777777777777,-0.08492977972367415,3.57,0.0,0.037037037037037035,BEV,1
4532,2018-02-28,Lee,AL,Passenger,1,0,1,34,35,2.8571428571428568,2018,2,28,"Lee, AL",South,0,0,0,1,0,0.02857142857142857,393,1,3.3677836584917467,6.95297512928859,Tiny,High,,1,0.0,-0.05405405405405406,-0.1525974563954164,2.86,0.0,0.029411764705882353,BEV,0
4533,2017-07-31,Lewis,WA,Passenger,52,38,90,55564,55654,0.161713443777626,2017,7,31,"Lewis, WA",West,0,0,0,0,1,0.0016171344377762604,181,3,1.0942069427617291,0.49610926478863887,Large,Low,52,0,-0.7674418604651163,-0.06855230125523015,-0.40794828084455936,0.09,0.07,0.0016197537974227917,BEV,1
4534,2022-03-31,Saratoga,NY,Passenger,1,0,1,47,48,2.083333333333333,2022,3,31,"Saratoga, NY",Northeast,1,0,0,0,0,0.020833333333333332,1885,1,3.352842006095283,6.750273862944342,Tiny,High,,0,-0.5,0.33333333333333326,-0.22590410612313705,2.08,0.0,0.02127659574468085,BEV,0
4535,2023-08-31,Plaquemines,LA,Passenger,1,1,2,17,19,10.526315789473683,2023,8,31,"Plaquemines, LA",South,0,0,0,1,0,0.10526315789473684,2403,3,8.747992164823012,6.628517658433736,Tiny,Very High,,0,0.0,0.0,0.5739397036590785,5.26,5.26,0.11764705882352941,Equal,0
4536,2022-04-30,Suffolk,MA,Passenger,0,1,1,31,32,3.125,2022,4,30,"Suffolk, MA",Northeast,1,0,0,0,0,0.03125,1915,2,3.9466274717222944,7.985613582835361,Tiny,High,,0,-0.75,-0.05882352941176472,-0.127222077643513,0.0,3.12,0.03225806451612903,PHEV,0
4537,2022-12-31,Eagle,CO,Passenger,1,0,1,7,8,12.5,2022,12,31,"Eagle, CO",West,0,0,0,0,1,0.125,2160,4,12.834821428571429,3.937185577855679,Tiny,Very High,1,1,0.0,0.0,0.760916178673103,12.5,0.0,0.14285714285714285,BEV,1
